premise_id,meter_id,meter_number,meter_type,meter_status,meter_channel,installed_at,removed_at,created,updated
PREM-85429160,6815097234,6815097234,KWH,Customer,MT,2003-06-17T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-13150769,9308142756,9308142756,KWH,Customer,MT,2015-01-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-50368219,5246709138,5246709138,KWH,Customer,MT,2022-03-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-78964021,7692045183,7692045183,KWH,Customer,MT,2004-07-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36592074,4079256813,4079256813,L+G Self-Cont Mesh,Customer,MT,2024-08-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-69748351,2916870543,2916870543,KWH,Customer,MT,2003-06-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-94018675,6759281405,6759281405,L+G Self-Cont Mesh,Customer,MT,2025-02-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-48291036,8913057624,8913057624,KWH,Customer,MT,2003-10-01T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59128407,1485209763,1485209763,KWH,Customer,MT,2004-04-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-30847195,5982714305,5982714305,KWH,Customer,MT,2020-07-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76209413,8246197053,8246197053,L+G Self-Cont Mesh,Customer,MT,2024-08-06T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-10492857,3795641028,3795641028,Sentinel,Customer,MT,2025-01-31T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-83926514,7514906823,7514906823,KWH,Customer,MT,2007-07-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27540198,9170825641,9170825641,KWH,Customer,MT,2003-05-15T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-69023784,4158709632,4158709632,L+G Self-Cont Mesh,Customer,MT,2024-06-14T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-15492837,2734098516,2734098516,KWH,Customer,MT,2015-03-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-48176029,6465928013,6465928013,L+G Self-Cont Mesh,Customer,MT,2025-01-31T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93047182,8620479135,8620479135,Sentinel,Customer,MT,2021-11-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-57281049,1394576208,1394576208,L+G Self-Cont Mesh,Customer,MT,2025-01-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-31490528,5087216943,5087216943,L+G Self-Cont Mesh,Customer,MT,2024-12-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-84621073,7826153094,7826153094,L+G Self-Cont Mesh,Customer,MT,2025-01-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-60573918,3609781425,3609781425,Sentinel,Customer,MT,2008-08-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-21748056,6954031872,6954031872,L+G Self-Cont Mesh,Customer,MT,2024-10-15T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93816520,9368154027,9368154027,KWH,Customer,MT,2018-03-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-46029781,5289146370,5289146370,L+G Self-Cont Mesh,Customer,MT,2023-11-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-72190438,7615039842,7615039842,KWH,Customer,MT,2008-11-11T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-58301749,4127809563,4127809563,KWH,Customer,MT,2017-03-16T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40982136,2985614073,2985614073,KWH,Customer,MT,2010-09-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-67205914,6704385219,6704385219,KWH,Customer,MT,2003-08-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-31847025,8947205163,8947205163,L+G Self-Cont Mesh,Customer,MT,2024-10-01T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-90523618,1429675804,1429675804,L+G Self-Cont Mesh,Customer,MT,2025-01-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14286709,5978604312,5978604312,KWH,Customer,MT,2004-04-12T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-68729415,8215067394,8215067394,KWH,Customer,MT,2003-10-01T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-52498173,3837904612,3837904612,L+G Self-Cont Mesh,Customer,MT,2024-10-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-39061728,7459038261,7459038261,KWH,Customer,MT,2003-08-29T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-74820519,9104763285,9104763285,L+G Self-Cont Mesh,Customer,MT,2024-04-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-85691324,4186905723,4186905723,KWH,Customer,MT,2007-08-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-21394057,2796854130,2796854130,KWH,Customer,MT,2007-08-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-46958032,6415327980,6415327980,KWH,Customer,MT,2007-10-11T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-58213490,8564791203,8564791203,L+G Self-Cont Mesh,Customer,MT,2024-12-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-31749862,1307849652,1307849652,L+G Self-Cont Mesh,Customer,MT,2025-01-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-94062718,5039268147,5039268147,KWH,Customer,MT,2003-06-11T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-10538279,7896142053,7896142053,KWH,Customer,MT,2003-09-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-73601482,3620759841,3620759841,L+G Self-Cont Mesh,Customer,MT,2024-06-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-49178520,6982305741,6982305741,KWH,Customer,MT,2015-12-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-62830941,9417856203,9417856203,KWH,Customer,MT,2003-03-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-37482096,5938147206,5938147206,KWH,Customer,MT,2003-01-06T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-81942750,8472693015,8472693015,KWH,Customer,MT,2003-01-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-20395816,1205839476,1205839476,KWH,Customer,MT,2020-07-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-56742039,7604921853,7604921853,KWH,Customer,MT,2003-02-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-39271864,9341758026,9341758026,L+G Self-Cont Mesh,Customer,MT,2025-02-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-74105829,5187296403,5187296403,KWH,Customer,MT,2003-04-11T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-60847231,2764095813,2764095813,L+G Self-Cont Mesh,Customer,MT,2024-05-01T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-21530948,6895142370,6895142370,L+G Self-Cont Mesh,Customer,MT,2024-12-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89361742,4509386712,4509386712,L+G Self-Cont Mesh,Customer,MT,2024-11-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-43029857,3028764195,3028764195,KWH,Customer,MT,2004-07-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-57649108,8714602395,8714602395,L+G Self-Cont Mesh,Customer,MT,2024-12-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-30928416,1597824306,1597824306,L+G Self-Cont Mesh,Customer,MT,2024-10-29T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-65472103,6041795823,6041795823,KWH,Customer,MT,2007-05-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-19248576,9238574016,9238574016,KWH,Customer,MT,2015-06-16T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-87503921,7362014895,7362014895,L+G Self-Cont Mesh,Customer,MT,2024-12-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40861735,5189406723,5189406723,L+G Self-Cont Mesh,Customer,MT,2024-10-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-62319847,2843671590,2843671590,KWH,Customer,MT,2014-09-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-34157029,6905814723,6905814723,KWH,Customer,MT,2003-06-24T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-79042618,8571294603,8571294603,L+G Self-Cont Mesh,Customer,MT,2024-10-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-15693824,1349758026,1349758026,L+G Self-Cont Mesh,Customer,MT,2024-06-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-48261395,5928037146,5928037146,L+G Self-Cont Mesh,Customer,MT,2024-07-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-90573812,7804261935,7804261935,KWH,Customer,MT,2003-10-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-31754908,3619508274,3619508274,L+G Self-Cont Mesh,Customer,MT,2024-05-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-68214093,6927401835,6927401835,KV2,Customer,MT,2017-06-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-57420936,9485102763,9485102763,L+G Self-Cont Mesh,Customer,MT,2025-02-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-21387954,5073841296,5073841296,L+G Self-Cont Mesh,Customer,MT,2024-11-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-49821637,8269517403,8269517403,L+G Self-Cont Mesh,Customer,MT,2025-01-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-63109425,3746082591,3746082591,L+G Self-Cont Mesh,Customer,MT,2024-08-01T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-37058149,7502198463,7502198463,L+G Self-Cont Mesh,Customer,MT,2024-11-06T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-85920413,9186304572,9186304572,KWH,Customer,MT,2004-04-29T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-20479568,4065719823,4065719823,KWH,Customer,MT,2019-06-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76813042,2758496130,2758496130,L+G Self-Cont Mesh,Customer,MT,2024-10-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-43509217,6483209751,6483209751,KWH,Customer,MT,2017-11-15T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59271804,8639472105,8639472105,L+G Self-Cont Mesh,Customer,MT,2025-01-14T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-31046829,1397264850,1397264850,KWH,Customer,MT,2004-03-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-67423981,5126039487,5126039487,L+G Self-Cont Mesh,Customer,MT,2024-01-12T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14852730,7945861320,7945861320,L+G Self-Cont Mesh,Customer,MT,2024-07-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-80731629,3609472851,3609472851,L+G Self-Cont Mesh,Customer,MT,2024-11-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-26309457,6974218530,6974218530,L+G Self-Cont Mesh,Customer,MT,2024-07-31T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-94075218,9426135870,9426135870,KWH,Customer,MT,2003-08-14T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-51739402,5238761094,5238761094,KWH,Customer,MT,2003-04-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-38260147,7619405823,7619405823,KWH,Customer,MT,2003-11-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76984510,4085629715,4085629715,Sentinel,Customer,MT,2007-09-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-42903718,2897314650,2897314650,L+G Self-Cont Mesh,Customer,MT,2024-09-17T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-85621039,6704923815,6704923815,KWH,Customer,MT,2003-04-28T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-19347860,8951742036,8951742036,L+G Self-Cont Mesh,Customer,MT,2024-10-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-60498127,1406983257,1406983257,KWH,Customer,MT,2003-08-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27594018,5986134720,5986134720,L+G Self-Cont Mesh,Customer,MT,2024-06-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93047156,8274906513,8274906513,L+G Self-Cont Mesh,Customer,MT,2024-09-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14862579,3812647950,3812647950,KWH,Customer,MT,2022-09-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-58231704,7498061325,7498061325,L+G Self-Cont Mesh,Customer,MT,2024-07-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40196825,9165704283,9165704283,KWH,Customer,MT,2005-08-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-73604281,4125987306,4125987306,L+G Self-Cont Mesh,Customer,MT,2024-12-11T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-25938410,2760549138,2760549138,KWH,Customer,MT,2004-06-25T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-68915742,6428713905,6428713905,KV2,Customer,MT,2016-03-31T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-31497085,8597203461,8597203461,KWH,Customer,MT,2008-11-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-90527136,1328457096,1328457096,KWH,Customer,MT,2004-02-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-47263180,5049763281,5049763281,L+G Self-Cont Mesh,Customer,MT,2024-08-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-15089342,7810634925,7810634925,KWH,Customer,MT,2003-08-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-68750291,3695742180,3695742180,L+G Self-Cont Mesh,Customer,MT,2024-08-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-23841705,6952847130,6952847130,L+G Self-Cont Mesh,Customer,MT,2024-09-06T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-84190562,9306758124,9306758124,KV2,Customer,MT,2014-04-24T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-39624817,5162483709,5162483709,L+G Self-Cont Mesh,Customer,MT,2025-02-11T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-75210384,7639185402,7639185402,KWH,Customer,MT,2004-10-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-41568927,4015826937,4015826937,KWH,Customer,MT,2003-04-01T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-62319408,2957608134,2957608134,L+G Self-Cont Mesh,Customer,MT,2024-06-11T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-30147865,6738291540,6738291540,KWH,Customer,MT,2017-03-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89025613,8976132054,8976132054,L+G Self-Cont Mesh,Customer,MT,2024-12-17T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-54781209,1449057286,1449057286,KV2,Customer,MT,2014-08-28T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-13296478,5992847316,5992847316,KWH,Customer,MT,2013-01-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76943012,8234176590,8234176590,KWH,Customer,MT,2003-12-31T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40821597,3725906481,3725906481,L+G Self-Cont Mesh,Customer,MT,2024-10-14T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59308241,7483601295,7483601295,L+G Self-Cont Mesh,Customer,MT,2025-02-15T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-21476930,9157846032,9157846032,L+G Self-Cont Mesh,Customer,MT,2024-12-12T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-68052719,4102685973,4102685973,L+G Self-Cont Mesh,Customer,MT,2025-01-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-35149087,2794618053,2794618053,L+G Self-Cont Mesh,Customer,MT,2024-12-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-97218406,6384720159,6384720159,L+G Self-Cont Mesh,Customer,MT,2025-01-28T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40617395,8529146073,8529146073,L+G Self-Cont Mesh,Customer,MT,2024-07-01T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-83721049,1379265401,1379265401,Sentinel,Customer,MT,2011-06-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-19508642,5038976214,5038976214,KWH,,,,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-57432018,7890426513,7890426513,KWH,Customer,MT,2020-08-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-68249105,3608149752,3608149752,KWH,Customer,MT,2009-11-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-32075498,6925407813,6925407813,L+G Self-Cont Mesh,Customer,MT,2024-10-28T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-95142607,9347206518,9347206518,KWH,Customer,MT,2017-11-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-47890312,5271803469,5271803469,KWH,Customer,MT,2003-07-28T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-63521809,7643059180,7643059180,L+G Self-Cont Mesh,Customer,MT,2024-07-29T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-24956173,4096573125,4096573125,L+G Self-Cont Mesh,Customer,MT,2025-01-15T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-80714392,2861495703,2861495703,L+G Self-Cont Mesh,Customer,MT,2024-10-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36290518,6782104395,6782104395,L+G Self-Cont Mesh,Customer,MT,2024-01-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-79421063,8927641305,8927641305,KWH,Customer,MT,2011-06-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-41597328,1456832079,1456832079,KWH,Customer,MT,2014-04-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-62849103,5902486317,5902486317,L+G Self-Cont Mesh,Customer,MT,2024-11-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-30185247,8209371546,8209371546,KWH,Customer,MT,2004-02-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-85694017,3857024913,3857024913,KWH,Customer,MT,2003-03-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27301594,7428095136,7428095136,KWH,Customer,MT,2003-06-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-94162850,9182064573,9182064573,L+G Self-Cont Mesh,Customer,MT,2025-02-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-51730498,4165082390,4165082390,KWH,Customer,MT,2003-06-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-38421967,2789645137,2789645137,L+G Self-Cont Mesh,Customer,MT,2023-12-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76253041,6493758021,6493758021,L+G Self-Cont Mesh,Customer,MT,2024-11-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-42918507,8671402953,8671402953,KWH,Customer,MT,2011-12-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89564012,1348726509,1348726509,L+G Self-Cont Mesh,Customer,MT,2024-07-31T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-13607258,5128693047,5128693047,KWH,Customer,MT,2003-12-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-60497531,7936048215,7936048215,KWH,Customer,MT,2007-06-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-28164907,3529471086,3529471086,L+G Self-Cont Mesh,Customer,MT,2025-01-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93740285,6815097234,6815097234,L+G Self-Cont Mesh,Customer,MT,2024-12-31T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-15208649,9308142756,9308142756,Sentinel,Customer,MT,2016-06-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-57943128,5246709138,5246709138,KWH,Customer,MT,2008-04-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40396712,7692045183,7692045183,L+G Self-Cont Mesh,Customer,MT,2024-11-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-78612035,4079256813,4079256813,KWH,Customer,MT,2003-06-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36289407,2916870543,2916870543,L+G Self-Cont Mesh,Customer,MT,2024-06-14T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-69501728,6759281405,6759281405,KWH,Customer,MT,2003-01-28T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93124650,8913057624,8913057624,L+G Self-Cont Mesh,Customer,MT,2024-06-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-52408319,1485209763,1485209763,KWH,Customer,MT,2008-08-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76859104,5982714305,5982714305,KWH,Customer,MT,2003-08-25T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-41237905,8246197053,8246197053,KWH,Customer,MT,2009-02-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-29048673,3795641028,3795641028,L+G Self-Cont Mesh,Customer,MT,2024-10-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-67350218,7514906823,7514906823,L+G Self-Cont Mesh,Customer,MT,2024-01-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89417502,9170825641,9170825641,KWH,Customer,MT,2003-08-25T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14582679,4158709632,4158709632,KWH,,,,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59834201,2734098516,2734098516,KWH,Customer,MT,2003-03-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-82194036,6465928013,6465928013,L+G Self-Cont Mesh,Customer,MT,2024-11-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-37951428,8620479135,8620479135,KWH,Customer,MT,2003-03-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-75103649,1394576208,1394576208,L+G Self-Cont Mesh,Customer,MT,2024-09-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-91728450,5087216943,5087216943,KWH,Customer,MT,2003-09-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-41609328,7826153094,7826153094,KWH,Customer,MT,2004-02-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27361509,3609781425,3609781425,L+G Self-Cont Mesh,Customer,MT,2024-08-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-64697230,6954031872,6954031872,KWH,Customer,MT,2003-11-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-86240519,9368154027,9368154027,L+G Self-Cont Mesh,Customer,MT,2024-11-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-13794682,5289146370,5289146370,KWH,Customer,MT,2007-03-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
