meter_id,meter_timestamp,meter_duration,meter_value,meter_type,meter_category
MTR-40159872,2024-10-31T23:36:00Z,31,13,Estimation,Periodic
MTR-29874630,2024-10-01T14:59:00Z,33,15,Estimation,Periodic
MTR-67952048,2024-08-30T23:36:00Z,30,13,Estimation,Periodic
MTR-89540321,2024-08-01T23:46:00Z,31,13,Estimation,Periodic
MTR-15478092,2024-07-02T23:35:00Z,30,13,Estimation,Periodic
MTR-51064387,2024-11-27T14:27:00Z,28,50,Company,Periodic
MTR-78659240,2024-11-27T14:27:00Z,28,21,Company,Periodic
MTR-36104729,2024-10-31T23:36:00Z,31,22,Estimation,Periodic
MTR-69254087,2024-10-01T14:59:00Z,33,24,Estimation,Periodic
MTR-93150264,2024-08-30T23:36:00Z,30,21,Estimation,Periodic
MTR-52837019,2024-08-01T23:46:00Z,31,23,Estimation,Periodic
MTR-76590812,2024-07-02T23:35:00Z,30,21,Estimation,Periodic
MTR-40821453,2024-11-27T14:27:00Z,28,66,Company,Periodic
MTR-29067154,2024-11-27T14:26:00Z,28,29,Company,Periodic
MTR-67394825,2024-11-27T14:26:00Z,28,29,Company,Periodic
MTR-89742106,2024-10-31T23:36:00Z,31,32,Estimation,Periodic
MTR-15098472,2024-10-01T14:59:00Z,33,34,Estimation,Periodic
MTR-59842310,2024-08-30T23:36:00Z,30,31,Estimation,Periodic
MTR-82017349,2024-08-01T23:46:00Z,31,32,Estimation,Periodic
MTR-38975614,2024-07-02T23:35:00Z,30,30,Estimation,Periodic
MTR-74250893,2024-11-27T14:26:00Z,28,45,Company,Periodic
MTR-91806725,2024-11-27T14:26:00Z,28,51,Company,Periodic
MTR-41360289,2024-11-27T14:22:00Z,28,23,Company,Periodic
MTR-27549068,2024-10-31T23:36:00Z,31,25,Estimation,Periodic
MTR-64897230,2024-10-01T14:59:00Z,33,27,Estimation,Periodic
MTR-86307514,2024-08-30T23:36:00Z,30,24,Estimation,Periodic
MTR-13475098,2024-08-01T23:46:00Z,31,25,Estimation,Periodic
MTR-50683219,2024-07-02T23:35:00Z,30,24,Estimation,Periodic
MTR-78946120,2024-11-27T14:22:00Z,28,22,Company,Periodic
MTR-36258071,2024-11-27T14:04:00Z,28,9990,Company,Periodic
MTR-69704182,2024-11-27T14:04:00Z,28,24,Company,Periodic
MTR-94058731,2024-10-31T23:36:00Z,31,25,Estimation,Periodic
MTR-51876034,2024-10-01T14:59:00Z,33,27,Estimation,Periodic
MTR-77631520,2024-08-30T23:36:00Z,30,25,Estimation,Periodic
MTR-41276398,2024-08-01T23:46:00Z,31,26,Estimation,Periodic
MTR-29754081,2024-07-02T23:35:00Z,30,24,Estimation,Periodic
MTR-68057492,2024-11-27T14:04:00Z,28,7,Company,Periodic
MTR-89912347,2024-11-27T20:54:00Z,28,63,Company,Periodic
MTR-14670823,2024-10-31T23:36:00Z,31,37,Estimation,Periodic
MTR-59043281,2024-11-27T20:54:00Z,28,119,Company,Periodic
MTR-82349750,2024-11-25T20:40:00Z,34,126,Estimation,Periodic
MTR-37406012,2024-11-25T20:40:00Z,33,64,Estimation,Periodic
MTR-75194386,2024-11-25T20:40:00Z,33,101,Estimation,Periodic
MTR-90968421,2024-11-25T20:40:00Z,33,76,Estimation,Periodic
MTR-41502863,2024-11-25T20:40:00Z,33,23,Estimation,Periodic
MTR-27863059,2024-11-25T20:40:00Z,32,254,Estimation,Periodic
MTR-64375102,2024-11-25T20:40:00Z,33,142,Estimation,Periodic
MTR-85496037,2024-11-25T20:40:00Z,33,110,Estimation,Periodic
MTR-13275409,2024-11-25T20:40:00Z,33,120,Estimation,Periodic
MTR-50319624,2024-11-25T20:40:00Z,33,92,Estimation,Periodic
MTR-78145092,2024-11-25T20:40:00Z,33,106,Estimation,Periodic
MTR-36972084,2024-11-25T20:40:00Z,33,39,Estimation,Periodic
MTR-69450768,2024-11-25T20:40:00Z,33,87,Estimation,Periodic
MTR-93281475,2024-11-25T20:40:00Z,33,83,Estimation,Periodic
MTR-52390761,2024-11-25T20:40:00Z,33,110,Estimation,Periodic
MTR-76423589,2024-11-25T20:41:00Z,33,100,Estimation,Periodic
MTR-40967583,2024-11-25T20:41:00Z,33,106,Estimation,Periodic
MTR-28649130,2024-11-25T20:41:00Z,33,71,Estimation,Periodic
MTR-67725841,2024-11-27T17:15:00Z,29,44,Company,Periodic
MTR-89261037,2024-11-27T14:08:00Z,29,189,Company,Periodic
MTR-14097586,2024-11-27T15:25:00Z,29,68,Company,Periodic
MTR-59782041,2024-11-27T15:30:00Z,29,12,Company,Periodic
MTR-81795432,2024-10-30T23:44:00Z,31,5,Estimation,Periodic
MTR-38650729,2024-11-27T15:31:00Z,29,51,Company,Periodic
MTR-74802163,2024-11-27T15:36:00Z,29,301,Company,Periodic
MTR-91670385,2024-11-25T20:41:00Z,34,165,Estimation,Periodic
MTR-41098257,2024-11-25T20:41:00Z,34,75,Estimation,Periodic
MTR-27389154,2024-11-25T20:41:00Z,32,99,Estimation,Periodic
MTR-64672980,2024-11-25T20:41:00Z,33,98,Estimation,Periodic
MTR-86150234,2024-11-25T20:41:00Z,33,75,Estimation,Periodic
MTR-13682079,2024-11-25T20:41:00Z,33,105,Estimation,Periodic
MTR-51296438,2024-11-25T20:41:00Z,33,90,Estimation,Periodic
MTR-79045627,2024-11-25T20:41:00Z,33,99,Estimation,Periodic
MTR-36048719,2024-11-25T20:41:00Z,33,108,Estimation,Periodic
MTR-69985203,2024-11-25T20:40:00Z,33,0,Estimation,Periodic
MTR-94367018,2024-11-25T20:41:00Z,33,79,Estimation,Periodic
MTR-58192047,2024-11-25T20:40:00Z,33,73,Estimation,Periodic
MTR-74305821,2024-11-25T20:40:00Z,33,71,Estimation,Periodic
MTR-12679430,2024-11-25T20:40:00Z,33,109,Estimation,Periodic
MTR-90418375,2024-11-25T20:40:00Z,34,122,Estimation,Periodic
MTR-36852019,2024-11-27T18:11:00Z,29,148,Company,Periodic
MTR-67523941,2024-11-27T15:41:00Z,29,115,Company,Periodic
MTR-81249073,2024-11-27T15:41:00Z,29,6,Company,Periodic
MTR-25431908,2024-11-27T15:41:00Z,29,89,Company,Periodic
MTR-73951286,2024-11-27T15:41:00Z,63,101,Company,Periodic
MTR-90674812,2024-11-27T15:42:00Z,29,154,Company,Periodic
MTR-41825930,2024-11-27T15:42:00Z,63,352,Company,Periodic
MTR-53094768,2024-11-27T15:45:00Z,29,93,Company,Periodic
MTR-87260159,2024-11-27T15:45:00Z,29,106,Company,Periodic
MTR-34907512,2024-11-27T15:46:00Z,29,43,Company,Periodic
MTR-69812457,2024-11-27T15:46:00Z,29,142,Company,Periodic
MTR-92058143,2024-11-27T15:46:00Z,29,50,Company,Periodic
MTR-48571902,2024-11-27T15:47:00Z,29,1,Company,Periodic
MTR-25784619,2024-11-27T19:45:00Z,29,64,Company,Periodic
MTR-63492078,2024-11-27T19:45:00Z,29,99,Company,Periodic
MTR-87516340,2024-11-27T19:45:00Z,29,19,Company,Periodic
MTR-13968470,2024-11-27T19:43:00Z,29,38,Company,Periodic
MTR-52173084,2024-11-27T19:43:00Z,29,72,Company,Periodic
MTR-79468520,2024-11-27T19:43:00Z,29,0,Company,Periodic
MTR-36814297,2024-11-27T19:38:00Z,29,78,Company,Periodic
MTR-60291743,2024-11-27T19:38:00Z,57,265,Company,Periodic
MTR-94508721,2024-11-27T19:37:00Z,29,122,Company,Periodic
MTR-51846230,2024-11-27T15:32:00Z,29,543,Company,Periodic
MTR-78139564,2024-11-27T15:28:00Z,29,54,Company,Periodic
MTR-40257398,2024-10-30T23:43:00Z,34,28,Estimation,Periodic
MTR-26038145,2024-11-27T16:05:00Z,30,179,Company,Periodic
MTR-64927513,2024-11-27T16:03:00Z,30,100,Company,Periodic
MTR-82917406,2024-11-27T16:11:00Z,30,65,Company,Periodic
MTR-15784269,2024-11-27T15:52:00Z,30,30,Company,Periodic
MTR-59643027,2024-11-27T15:51:00Z,30,35,Company,Periodic
MTR-87326014,2024-11-27T19:37:00Z,29,25,Company,Periodic
MTR-34287950,2024-10-30T23:43:00Z,29,19,Estimation,Periodic
MTR-70415628,2024-11-27T19:37:00Z,29,119,Company,Periodic
MTR-92604731,2024-11-27T18:48:00Z,29,21,Company,Periodic
MTR-48206519,2024-10-30T23:43:00Z,24,14,Estimation,Periodic
MTR-27149380,2024-11-27T18:43:00Z,29,51,Company,Periodic
MTR-63870425,2024-11-27T18:36:00Z,29,31,Company,Periodic
MTR-85421960,2024-11-27T18:37:00Z,29,67,Company,Periodic
MTR-14389527,2024-11-27T18:32:00Z,29,3,Company,Periodic
MTR-51578246,2024-10-30T23:43:00Z,24,1,Estimation,Periodic
MTR-79840621,2024-11-27T18:32:00Z,29,9843,Company,Periodic
MTR-36974015,2024-11-27T18:27:00Z,29,4,Company,Periodic
MTR-69058241,2024-10-30T23:43:00Z,24,3,Estimation,Periodic
MTR-93174058,2024-11-27T18:18:00Z,57,162,Company,Periodic
MTR-52798403,2024-11-27T18:16:00Z,29,61,Company,Periodic
MTR-76281045,2024-11-27T18:16:00Z,29,13,Company,Periodic
MTR-40982561,2024-11-27T18:14:00Z,29,72,Company,Periodic
MTR-28430567,2024-11-27T18:15:00Z,29,106,Company,Periodic
MTR-67541398,2024-10-30T23:43:00Z,35,23,Estimation,Periodic
MTR-89014725,2024-11-27T14:37:00Z,29,0,Company,Periodic
MTR-14750298,2024-10-30T23:43:00Z,29,0,Estimation,Periodic
MTR-50983621,2024-11-27T14:48:00Z,29,9918,Company,Periodic
MTR-78492063,2024-11-25T20:40:00Z,32,79,Estimation,Periodic
MTR-34295107,2024-11-25T20:40:00Z,32,87,Estimation,Periodic
MTR-69817524,2024-11-25T20:40:00Z,32,150,Estimation,Periodic
MTR-90756284,2024-11-25T20:40:00Z,32,120,Estimation,Periodic
MTR-41608429,2024-11-25T20:40:00Z,32,82,Estimation,Periodic
MTR-25391740,2024-11-25T20:40:00Z,32,78,Estimation,Periodic
MTR-64153872,2024-11-25T20:40:00Z,32,162,Estimation,Periodic
MTR-82906154,2024-11-25T20:40:00Z,32,115,Estimation,Periodic
MTR-16258730,2024-11-25T20:40:00Z,32,66,Estimation,Periodic
MTR-52496087,2024-11-25T20:40:00Z,33,69,Estimation,Periodic
MTR-79321406,2024-11-25T20:40:00Z,33,76,Estimation,Periodic
MTR-37564089,2024-11-25T20:40:00Z,32,104,Estimation,Periodic
MTR-70482195,2024-11-25T20:40:00Z,32,84,Estimation,Periodic
MTR-94852031,2024-11-25T20:40:00Z,33,73,Estimation,Periodic
MTR-53768214,2024-11-25T20:40:00Z,32,100,Estimation,Periodic
MTR-76930182,2024-11-25T20:40:00Z,33,124,Estimation,Periodic
MTR-40159872,2024-11-25T20:40:00Z,32,57,Estimation,Periodic
MTR-29874630,2024-11-25T20:40:00Z,33,90,Estimation,Periodic
MTR-67952048,2024-11-25T20:40:00Z,33,85,Estimation,Periodic
MTR-89540321,2024-11-25T20:40:00Z,33,61,Estimation,Periodic
MTR-15478092,2024-11-25T20:40:00Z,32,76,Estimation,Periodic
MTR-51064387,2024-11-25T20:40:00Z,32,66,Estimation,Periodic
MTR-78659240,2024-11-25T20:40:00Z,32,63,Estimation,Periodic
MTR-36104729,2024-11-25T20:40:00Z,32,68,Estimation,Periodic
MTR-69254087,2024-11-25T20:40:00Z,32,44,Estimation,Periodic
MTR-93150264,2024-11-25T20:40:00Z,33,74,Estimation,Periodic
MTR-52837019,2024-11-25T20:40:00Z,33,76,Estimation,Periodic
MTR-76590812,2024-11-25T20:40:00Z,32,85,Estimation,Periodic
MTR-40821453,2024-11-25T20:40:00Z,32,63,Estimation,Periodic
MTR-29067154,2024-11-25T20:40:00Z,32,68,Estimation,Periodic
MTR-67394825,2024-11-25T20:40:00Z,32,91,Estimation,Periodic
MTR-89742106,2024-11-25T20:40:00Z,33,61,Estimation,Periodic
MTR-15098472,2024-11-25T20:40:00Z,32,58,Estimation,Periodic
MTR-59842310,2024-11-25T20:40:00Z,33,90,Estimation,Periodic
MTR-82017349,2024-11-25T20:40:00Z,33,78,Estimation,Periodic
MTR-38975614,2024-11-25T20:40:00Z,33,79,Estimation,Periodic
MTR-74250893,2024-11-25T20:40:00Z,33,56,Estimation,Periodic
MTR-91806725,2024-11-25T20:40:00Z,33,54,Estimation,Periodic
MTR-41360289,2024-11-25T20:40:00Z,33,63,Estimation,Periodic
MTR-27549068,2024-11-25T20:40:00Z,33,56,Estimation,Periodic
MTR-64897230,2024-11-25T20:40:00Z,33,65,Estimation,Periodic
MTR-86307514,2024-11-25T20:40:00Z,33,63,Estimation,Periodic
MTR-13475098,2024-11-25T20:40:00Z,33,67,Estimation,Periodic
MTR-50683219,2024-11-25T20:40:00Z,33,62,Estimation,Periodic
MTR-78946120,2024-11-25T20:40:00Z,33,136,Estimation,Periodic
MTR-36258071,2024-11-25T20:40:00Z,32,77,Estimation,Periodic
MTR-69704182,2024-11-25T20:40:00Z,32,100,Estimation,Periodic
MTR-94058731,2024-11-25T20:40:00Z,32,82,Estimation,Periodic
MTR-51876034,2024-11-25T20:40:00Z,32,63,Estimation,Periodic
MTR-77631520,2024-11-25T20:40:00Z,32,75,Estimation,Periodic
MTR-41276398,2024-11-25T20:40:00Z,32,65,Estimation,Periodic
MTR-29754081,2024-11-25T20:40:00Z,32,79,Estimation,Periodic
MTR-68057492,2024-11-25T20:40:00Z,32,69,Estimation,Periodic
MTR-89912347,2024-11-25T20:40:00Z,32,69,Estimation,Periodic
MTR-14670823,2024-11-25T20:40:00Z,32,107,Estimation,Periodic
MTR-59043281,2024-11-25T20:40:00Z,32,79,Estimation,Periodic
MTR-82349750,2024-11-25T20:40:00Z,32,61,Estimation,Periodic
MTR-37406012,2024-11-25T20:40:00Z,32,100,Estimation,Periodic
MTR-75194386,2024-11-25T20:40:00Z,32,153,Estimation,Periodic
MTR-90968421,2024-11-25T20:40:00Z,32,106,Estimation,Periodic
MTR-41502863,2024-11-25T20:40:00Z,32,71,Estimation,Periodic
MTR-27863059,2024-11-25T20:40:00Z,32,87,Estimation,Periodic
MTR-64375102,2024-11-25T20:40:00Z,32,97,Estimation,Periodic
MTR-85496037,2024-11-25T20:40:00Z,32,89,Estimation,Periodic
MTR-13275409,2024-11-25T20:40:00Z,32,134,Estimation,Periodic
MTR-50319624,2024-11-25T20:40:00Z,32,116,Estimation,Periodic
MTR-78145092,2024-11-25T20:40:00Z,32,74,Estimation,Periodic
MTR-36972084,2024-11-25T20:40:00Z,32,40,Estimation,Periodic
MTR-69450768,2024-11-25T20:40:00Z,32,69,Estimation,Periodic
MTR-93281475,2024-11-25T20:40:00Z,32,45,Estimation,Periodic
MTR-52390761,2024-11-25T20:40:00Z,32,105,Estimation,Periodic
MTR-76423589,2024-11-25T20:40:00Z,32,91,Estimation,Periodic
MTR-40967583,2024-11-25T20:40:00Z,32,81,Estimation,Periodic
MTR-28649130,2024-11-25T20:40:00Z,32,69,Estimation,Periodic
MTR-67725841,2024-11-25T20:40:00Z,32,70,Estimation,Periodic
MTR-89261037,2024-11-25T20:40:00Z,32,83,Estimation,Periodic
MTR-14097586,2024-11-25T20:40:00Z,32,90,Estimation,Periodic
MTR-59782041,2024-11-25T20:40:00Z,32,129,Estimation,Periodic
MTR-81795432,2024-11-25T20:40:00Z,32,87,Estimation,Periodic
MTR-38650729,2024-11-25T20:40:00Z,33,74,Estimation,Periodic
MTR-74802163,2024-11-25T20:40:00Z,33,43,Estimation,Periodic
MTR-91670385,2024-11-25T20:40:00Z,33,43,Estimation,Periodic
MTR-41098257,2024-11-25T20:40:00Z,34,86,Estimation,Periodic
MTR-27389154,2024-11-25T20:40:00Z,34,40,Estimation,Periodic
MTR-64672980,2024-11-25T20:40:00Z,34,55,Estimation,Periodic
MTR-86150234,2024-11-25T20:40:00Z,34,41,Estimation,Periodic
MTR-13682079,2024-11-25T20:40:00Z,34,45,Estimation,Periodic
MTR-51296438,2024-11-25T20:40:00Z,34,53,Estimation,Periodic
MTR-79045627,2024-11-25T20:40:00Z,34,73,Estimation,Periodic
MTR-36048719,2024-11-25T20:40:00Z,34,41,Estimation,Periodic
MTR-69985203,2024-11-25T20:40:00Z,34,48,Estimation,Periodic
MTR-94367018,2024-11-25T20:40:00Z,33,29,Estimation,Periodic
MTR-69058241,2024-11-25T20:40:00Z,33,47,Estimation,Periodic
MTR-93174058,2024-11-25T20:40:00Z,33,46,Estimation,Periodic
MTR-52798403,2024-11-25T20:40:00Z,33,50,Estimation,Periodic
MTR-76281045,2024-11-25T20:40:00Z,32,56,Estimation,Periodic
MTR-40982561,2024-11-25T20:41:00Z,33,62,Estimation,Periodic
MTR-28430567,2024-11-25T20:41:00Z,33,46,Estimation,Periodic
MTR-67541398,2024-11-25T20:41:00Z,33,64,Estimation,Periodic
MTR-89014725,2024-11-25T20:41:00Z,33,26,Estimation,Periodic
MTR-14750298,2024-11-25T20:41:00Z,33,55,Estimation,Periodic
MTR-50983621,2024-11-25T20:41:00Z,32,87,Estimation,Periodic
MTR-78492063,2024-11-25T20:41:00Z,32,98,Estimation,Periodic
MTR-34295107,2024-11-25T20:40:00Z,33,78,Estimation,Periodic
MTR-69817524,2024-11-25T20:40:00Z,32,21,Estimation,Periodic
MTR-90756284,2024-11-25T20:40:00Z,33,22,Estimation,Periodic
MTR-41608429,2024-11-25T20:40:00Z,32,167,Estimation,Periodic
MTR-25391740,2024-11-25T20:40:00Z,32,147,Estimation,Periodic
MTR-64153872,2024-11-25T20:40:00Z,32,93,Estimation,Periodic
MTR-82906154,2024-11-27T15:10:00Z,34,213,Company,Periodic
MTR-16258730,2024-11-27T15:11:00Z,34,61,Company,Periodic
MTR-52496087,2024-11-27T15:09:00Z,34,9906,Company,Periodic
MTR-79321406,2024-11-27T15:07:00Z,34,71,Company,Periodic
MTR-37564089,2024-11-27T15:06:00Z,34,77,Company,Periodic
MTR-70482195,2024-11-27T15:05:00Z,34,64,Company,Periodic
MTR-94852031,2024-11-27T15:05:00Z,66,82,Company,Periodic
MTR-53768214,2024-11-27T15:04:00Z,34,35,Company,Periodic
MTR-76930182,2024-11-27T15:16:00Z,34,0,Company,Periodic
MTR-40159872,2024-11-27T15:15:00Z,34,104,Company,Periodic
MTR-29874630,2024-11-25T20:41:00Z,32,91,Estimation,Periodic
MTR-67952048,2024-11-25T20:41:00Z,34,84,Estimation,Periodic
MTR-89540321,2024-11-25T20:41:00Z,34,162,Estimation,Periodic
MTR-15478092,2024-11-25T20:41:00Z,34,148,Estimation,Periodic
MTR-51064387,2024-11-25T20:41:00Z,34,99,Estimation,Periodic
MTR-78659240,2024-11-25T20:40:00Z,34,67,Estimation,Periodic
MTR-36104729,2024-11-25T20:40:00Z,34,25,Estimation,Periodic
MTR-69254087,2024-11-25T20:40:00Z,34,66,Estimation,Periodic
MTR-93150264,2024-11-25T20:40:00Z,34,92,Estimation,Periodic
MTR-52837019,2024-11-25T20:40:00Z,34,67,Estimation,Periodic
MTR-76590812,2024-11-25T20:40:00Z,34,60,Estimation,Periodic
MTR-40821453,2024-11-25T20:40:00Z,34,68,Estimation,Periodic
MTR-29067154,2024-11-25T20:40:00Z,34,89,Estimation,Periodic
MTR-67394825,2024-11-25T20:40:00Z,34,58,Estimation,Periodic
MTR-89742106,2024-11-25T20:40:00Z,34,89,Estimation,Periodic
MTR-15098472,2024-11-25T20:40:00Z,34,92,Estimation,Periodic
MTR-59842310,2024-11-25T20:40:00Z,34,74,Estimation,Periodic
MTR-82017349,2024-11-25T20:40:00Z,34,84,Estimation,Periodic
MTR-38975614,2024-11-25T20:40:00Z,34,78,Estimation,Periodic
MTR-74250893,2024-11-25T20:40:00Z,34,84,Estimation,Periodic
MTR-91806725,2024-11-25T20:40:00Z,34,105,Estimation,Periodic
MTR-41360289,2024-11-25T20:40:00Z,34,100,Estimation,Periodic
MTR-27549068,2024-11-25T20:40:00Z,34,98,Estimation,Periodic
MTR-64897230,2024-11-25T20:40:00Z,34,91,Estimation,Periodic
MTR-86307514,2024-11-25T20:40:00Z,34,80,Estimation,Periodic
MTR-13475098,2024-11-25T20:40:00Z,34,106,Estimation,Periodic
MTR-50683219,2024-11-25T20:40:00Z,34,80,Estimation,Periodic
MTR-78946120,2024-11-25T20:40:00Z,34,112,Estimation,Periodic
MTR-36258071,2024-11-25T20:40:00Z,34,89,Estimation,Periodic
MTR-69704182,2024-11-25T20:40:00Z,34,76,Estimation,Periodic
MTR-94058731,2024-11-25T20:40:00Z,34,95,Estimation,Periodic
MTR-51876034,2024-11-25T20:40:00Z,34,73,Estimation,Periodic
MTR-77631520,2024-11-25T20:40:00Z,34,211,Estimation,Periodic
MTR-41276398,2024-11-25T20:40:00Z,34,64,Estimation,Periodic
MTR-29754081,2024-11-25T20:40:00Z,34,67,Estimation,Periodic
MTR-68057492,2024-11-25T20:40:00Z,34,47,Estimation,Periodic
MTR-89912347,2024-11-25T20:40:00Z,34,55,Estimation,Periodic
MTR-14670823,2024-11-25T20:40:00Z,34,95,Estimation,Periodic
MTR-59043281,2024-11-25T20:40:00Z,34,52,Estimation,Periodic
MTR-82349750,2024-11-25T20:40:00Z,34,95,Estimation,Periodic
MTR-37406012,2024-11-25T20:40:00Z,34,107,Estimation,Periodic
MTR-75194386,2024-11-25T20:40:00Z,34,68,Estimation,Periodic
MTR-90968421,2024-11-25T20:40:00Z,34,80,Estimation,Periodic
MTR-41502863,2024-11-25T20:40:00Z,34,133,Estimation,Periodic
MTR-27863059,2024-11-25T20:40:00Z,34,103,Estimation,Periodic
MTR-64375102,2024-11-25T20:40:00Z,34,72,Estimation,Periodic
MTR-85496037,2024-11-25T20:40:00Z,34,54,Estimation,Periodic
MTR-13275409,2024-11-25T20:40:00Z,34,45,Estimation,Periodic
MTR-50319624,2024-11-25T20:40:00Z,34,100,Estimation,Periodic
MTR-78145092,2024-11-25T20:40:00Z,33,111,Estimation,Periodic
MTR-36972084,2024-11-25T20:40:00Z,33,99,Estimation,Periodic
MTR-69450768,2024-11-27T20:06:00Z,31,9971,Company,Periodic
MTR-93281475,2024-11-27T20:05:00Z,31,109,Company,Periodic
MTR-52390761,2024-11-25T20:40:00Z,33,141,Estimation,Periodic
MTR-76423589,2024-11-25T20:40:00Z,33,104,Estimation,Periodic
MTR-40967583,2024-11-25T20:40:00Z,33,154,Estimation,Periodic
MTR-28649130,2024-11-25T20:40:00Z,33,85,Estimation,Periodic
MTR-67725841,2024-11-25T20:40:00Z,33,111,Estimation,Periodic
MTR-89261037,2024-11-25T20:40:00Z,33,171,Estimation,Periodic
MTR-14097586,2024-11-25T20:41:00Z,34,93,Estimation,Periodic
MTR-59782041,2024-11-25T20:41:00Z,34,137,Estimation,Periodic
MTR-81795432,2024-11-25T20:41:00Z,34,94,Estimation,Periodic
MTR-38650729,2024-11-25T20:41:00Z,34,33,Estimation,Periodic
MTR-74802163,2024-11-25T20:41:00Z,34,126,Estimation,Periodic
MTR-91670385,2024-11-25T20:41:00Z,34,106,Estimation,Periodic
MTR-41098257,2024-11-25T20:41:00Z,34,77,Estimation,Periodic
MTR-27389154,2024-11-25T20:41:00Z,34,22,Estimation,Periodic
MTR-64672980,2024-11-25T20:41:00Z,34,84,Estimation,Periodic
MTR-86150234,2024-11-25T20:41:00Z,34,85,Estimation,Periodic
MTR-13682079,2024-11-25T20:41:00Z,34,77,Estimation,Periodic
MTR-51296438,2024-11-25T20:41:00Z,34,68,Estimation,Periodic
MTR-79045627,2024-11-25T20:40:00Z,34,0,Estimation,Periodic
MTR-36048719,2024-11-25T20:41:00Z,34,41,Estimation,Periodic
MTR-69985203,2024-11-25T20:41:00Z,34,19,Estimation,Periodic
MTR-94367018,2024-11-25T20:41:00Z,34,120,Estimation,Periodic
MTR-58192047,2024-11-25T20:41:00Z,34,82,Estimation,Periodic
MTR-74305821,2024-11-25T20:41:00Z,34,90,Estimation,Periodic
MTR-12679430,2024-11-25T20:41:00Z,34,55,Estimation,Periodic
MTR-90418375,2024-11-25T20:41:00Z,34,45,Estimation,Periodic
MTR-36852019,2024-11-25T20:41:00Z,34,68,Estimation,Periodic
MTR-67523941,2024-11-25T20:41:00Z,34,107,Estimation,Periodic
MTR-81249073,2024-11-27T15:53:00Z,29,44,Company,Periodic
MTR-25431908,2024-11-27T15:53:00Z,29,0,Company,Periodic
MTR-73951286,2024-11-27T15:54:00Z,29,6,Company,Periodic
MTR-90674812,2024-11-27T15:57:00Z,29,45,Company,Periodic
MTR-41825930,2024-11-27T17:01:00Z,29,9877,Company,Periodic
MTR-53094768,2024-11-25T20:40:00Z,34,70,Estimation,Periodic
MTR-87260159,2024-11-25T20:40:00Z,34,52,Estimation,Periodic
MTR-34907512,2024-11-25T20:40:00Z,34,78,Estimation,Periodic
MTR-69812457,2024-11-25T20:40:00Z,34,84,Estimation,Periodic
MTR-92058143,2024-11-25T20:40:00Z,34,98,Estimation,Periodic
MTR-48571902,2024-11-25T20:40:00Z,34,86,Estimation,Periodic
MTR-25784619,2024-11-25T20:40:00Z,34,73,Estimation,Periodic
MTR-63492078,2024-11-25T20:40:00Z,34,18,Estimation,Periodic
MTR-87516340,2024-11-25T20:40:00Z,34,158,Estimation,Periodic
MTR-13968470,2024-11-25T20:40:00Z,34,84,Estimation,Periodic
MTR-52173084,2024-11-25T20:40:00Z,34,89,Estimation,Periodic
MTR-79468520,2024-11-25T20:40:00Z,34,75,Estimation,Periodic
MTR-36814297,2024-11-25T20:40:00Z,34,73,Estimation,Periodic
MTR-60291743,2024-11-25T20:40:00Z,34,61,Estimation,Periodic
MTR-94508721,2024-11-25T20:40:00Z,34,76,Estimation,Periodic
MTR-51846230,2024-11-25T20:40:00Z,34,76,Estimation,Periodic
MTR-78139564,2024-11-25T20:40:00Z,34,69,Estimation,Periodic
MTR-40257398,2024-11-25T20:40:00Z,34,73,Estimation,Periodic
MTR-26038145,2024-11-25T20:40:00Z,34,80,Estimation,Periodic
MTR-64927513,2024-11-25T20:40:00Z,34,60,Estimation,Periodic
MTR-82917406,2024-11-25T20:40:00Z,34,32,Estimation,Periodic
MTR-15784269,2024-11-25T20:40:00Z,34,17,Estimation,Periodic
MTR-59643027,2024-11-25T20:40:00Z,34,38,Estimation,Periodic
MTR-87326014,2024-11-25T20:40:00Z,34,165,Estimation,Periodic
MTR-34287950,2024-11-25T20:40:00Z,34,86,Estimation,Periodic
MTR-70415628,2024-11-25T20:40:00Z,34,76,Estimation,Periodic
MTR-92604731,2024-11-25T20:40:00Z,34,95,Estimation,Periodic
MTR-48206519,2024-11-25T20:40:00Z,34,85,Estimation,Periodic
MTR-27149380,2024-11-25T20:40:00Z,34,98,Estimation,Periodic
MTR-63870425,2024-11-25T20:40:00Z,34,82,Estimation,Periodic
MTR-85421960,2024-11-25T20:40:00Z,34,72,Estimation,Periodic
MTR-14389527,2024-11-25T20:40:00Z,34,69,Estimation,Periodic
MTR-51578246,2024-11-25T20:40:00Z,34,64,Estimation,Periodic
MTR-79840621,2024-11-25T20:40:00Z,34,115,Estimation,Periodic
MTR-36974015,2024-11-25T20:40:00Z,34,65,Estimation,Periodic
MTR-69058241,2024-11-25T20:40:00Z,34,73,Estimation,Periodic
MTR-93174058,2024-11-25T20:40:00Z,34,28,Estimation,Periodic
MTR-52798403,2024-11-25T20:40:00Z,34,85,Estimation,Periodic
MTR-76281045,2024-11-25T20:40:00Z,34,79,Estimation,Periodic
MTR-40982561,2024-11-25T20:40:00Z,34,72,Estimation,Periodic
MTR-28430567,2024-11-25T20:40:00Z,34,38,Estimation,Periodic
MTR-67541398,2024-11-25T20:40:00Z,34,64,Estimation,Periodic
MTR-89014725,2024-11-25T20:40:00Z,34,96,Estimation,Periodic
MTR-14750298,2024-11-25T20:40:00Z,34,60,Estimation,Periodic
